Date,Open,High,Low,Close,Volume
2023-09-03,15756.47,16042.66,15673.89,15840.34,0
2023-09-10,15904.63,15958.74,15577.04,15740.3,0
2023-09-17,15799.42,15989.3,15564.64,15893.53,0
2023-09-24,15858.81,15870.62,15471.75,15557.29,0
2023-10-01,15513.32,15572.14,15138.66,15386.58,0
2023-10-08,15439.96,15476.38,14948.08,15229.77,0
2023-10-15,15143.29,15575.28,15077.66,15186.66,0
2023-10-22,15219.42,15288.32,14798.47,14798.47,0
2023-10-29,14823.03,14933.69,14630.21,14687.41,0
2023-11-05,14770.95,15269.5,14678.73,15189.25,0
2023-11-12,15219.32,15364.49,15068.25,15234.39,0
2023-11-19,15285.12,15952.45,15252.27,15919.16,0
2023-11-26,15915.24,16041.17,15854.82,16029.49,0
2023-12-03,16007.26,16399.06,15915.4,16397.52,0
2023-12-10,16390.17,16782.72,16386.8,16759.22,0
2023-12-17,16760.59,17003.28,16670.35,16751.44,0
2023-12-24,16683.69,16789.96,16624.16,16706.18,0
2023-12-31,16727.77,16783.79,16688.52,16751.64,0
2024-01-07,16828.75,16963.47,16448.71,16594.21,0
2024-01-14,16618.51,16839.49,16517.49,16704.56,0
2024-01-21,16723.24,16736.16,16345.02,16555.13,0
2024-01-28,16684.1,16967.72,16607.72,16961.39,0
2024-02-04,16925.39,17004.55,16821.6,16918.21,0
2024-02-11,16925.97,17049.52,16859,16926.5,0
2024-02-18,16975.99,17198.45,16831.53,17117.44,0
2024-02-25,17075.74,17443.74,17019.15,17419.33,0
2024-03-03,17396.74,17816.52,17396.4,17735.07,0
2024-03-10,17743.44,17879.11,17619.4,17814.51,0
2024-03-17,17690.95,18039.05,17662.55,17936.65,0
2024-03-24,17936.31,18225.97,17902.92,18205.94,0
2024-03-31,18206.36,18513.83,18176.85,18492.49,0
2024-04-07,18492.36,18567.16,18088.03,18175.04,0
2024-04-14,18163.39,18326.37,17860.73,17930.32,0
2024-04-21,17937.62,18191.95,17626.9,17737.36,0
2024-04-28,17738.04,18226.32,17738.04,18161.01,0
2024-05-05,18162.15,18235.8,17875.98,18001.6,0
2024-05-12,18001.13,18845.86,18001.13,18772.85,141527702
2024-05-19,18773.24,18892.92,18627.91,18704.42,373606485
2024-05-26,18710.13,18804,18515.84,18693.37,282472473
2024-06-02,18703.13,18855.05,18394.43,18497.94,345921561
2024-06-09,18503.79,18784.65,18365.53,18557.27,321738282
2024-06-16,18550.33,18651.7,17951.17,18002.02,343710628
2024-06-23,18008.23,18257.94,17969.54,18163.52,374757477
2024-06-30,18165.54,18363.39,18045.54,18235.45,291361090
2024-07-07,18236.35,18650.36,18030.49,18475.45,251983351
2024-07-14,18474.27,18779.4,18213.98,18748.18,251745363
2024-07-21,18736.11,18743.68,18162.3,18171.93,247377726
2024-07-28,18270.85,18647.1,18096.69,18417.55,284818778
2024-08-04,18542.43,18564.39,17623.97,17661.22,313269451
2024-08-11,17525.59,17788.72,17024.82,17722.88,363287071
2024-08-18,17784.03,18344.22,17669.64,18322.4,244964780
2024-08-25,18312.51,18670.45,18284.86,18633.1,204823134
2024-09-01,18589.9,18970.71,18554.51,18906.92,231880080
2024-09-08,18913.53,18990.78,18274.98,18301.9,258946446
2024-09-15,18379.52,18722.19,18208.84,18699.4,331799552
2024-09-22,18621.78,19044.96,18599.53,18720.01,402962382
2024-09-29,18766.92,19491.93,18684.34,19473.63,332606612
2024-10-06,19412.33,19449.98,18952.44,19120.93,291828818
2024-10-13,19150.27,19377.1,18911.72,19373.83,256272071
2024-10-20,19409.69,19674.68,19392.64,19657.37,269863652
2024-10-27,19609.42,19645.02,19330.11,19463.59,249810407
2024-11-03,19528.67,19643.12,19004.97,19254.97,262319622
2024-11-10,19231.86,19563.97,19007.88,19215.48,356079521
2024-11-17,19386.7,19546.9,18838.68,19210.81,389929211
2024-11-24,19249.26,19338.1,18812.53,19322.59,294480890
2024-12-01,19462.24,19640.15,19145.01,19626.45,329449535
2024-12-08,19586.17,20425.86,19568.5,20384.61,309788257
2024-12-15,20461.85,20522.82,20277.63,20405.92,292417587
2024-12-22,20360.75,20387.88,19649.87,19884.75,403586808
2024-12-29,19847.97,19984.32,19801.33,19984.32,81737950
2025-01-05,19892.97,20031.11,19833.82,19906.08,123480689
2025-01-12,19982.66,20480.49,19921.12,20214.79,322182391
2025-01-19,20157.24,20924.5,20025.28,20903.39,345219327
2025-01-26,20900.68,21520.5,20880.57,21394.93,286310201
2025-02-02,21201.99,21800.52,21081.61,21732.05,368613233
2025-02-09,21301.53,21945.31,21252.71,21787,350035881
2025-02-16,21830.93,22624.57,21785.02,22513.42,348639928
2025-02-23,22589.91,22935.06,22226.34,22287.56,327153034
2025-03-02,22470.68,22833.25,22235.26,22551.43,417954259
2025-03-09,22682.95,23475.88,22320.07,23008.94,601648763
2025-03-16,23163.78,23164.24,22258.3,22986.82,459253887
2025-03-23,22998.53,23476.01,22723.19,22891.68,466703133
2025-03-30,23075.76,23204.59,22377.91,22461.52,341698662
2025-04-06,22253.05,22573.71,20437.37,20641.72,518146815
2025-04-13,18751.75,21300.31,18489.91,20374.1,761358080
2025-04-20,20802.42,21436.66,20698.91,21205.86,270896177
2025-04-27,21150.54,22318.36,21044.61,22242.45,284282208
2025-05-04,22339.89,23086.65,22235.74,23086.65,315076447
2025-05-11,23064.26,23543.27,22861.4,23499.32,320218124
2025-05-18,23758.58,23911.98,23338.89,23767.43,399844608
2025-05-25,23705.93,24152.24,23274.85,23629.58,323100869
2025-06-01,24009.1,24325.97,23917.06,23997.48,301661546
2025-06-08,23865.38,24479.42,23740.09,24304.46,252738017
2025-06-15,24252.26,24289.51,23360.16,23516.23,294250890
2025-06-22,23589.47,23711.73,23051.55,23350.55,362420402
2025-06-29,23242.9,24040.55,23080.29,24033.22,280606157
2025-07-06,24109.15,24120.82,23620.42,23787.45,266918717
2025-07-13,23845.88,24639.1,23836.58,24255.31,265385907
2025-07-20,24038.29,24494.88,23968.95,24289.51,230946371
2025-07-27,24309.39,24514.93,23921.83,24217.5,304469979
2025-08-03,24424.67,24444.47,23380.94,23425.97,284552380
2025-08-10,23523.24,24392.04,23521.61,24162.86,306849241
2025-08-17,24206.26,24536.11,23940.24,24359.3,240745724
2025-08-24,24313.82,24444.41,24179.91,24363.09,212878754
2025-08-31,24232.02,24377.38,23881.98,23902.21,241990434
2025-09-07,24012.04,24046.85,23482.67,23596.98,228026847
2025-09-14,23771.86,23883.58,23563.37,23698.15,233738917
2025-09-21,23785.26,23855.35,23284.67,23639.41,414715542
2025-09-28,23567.49,23756.04,23383.84,23739.47,255399905
2025-10-05,23835.61,24524.11,23666.81,24378.8,231729810
2025-10-12,24357.59,24771.34,24241.46,24241.46,233014118
2025-10-19,24372.9,24448.77,23684.37,23830.99,239149579
2025-10-26,24035.19,24384.24,24026.59,24243.97,198196953
2025-11-02,24332.85,24348.59,23923.97,23954.45,202623487
2025-11-09,23990.34,24248.67,23452.89,23555.74,213036402
2025-11-16,23925.36,24441.28,23610.16,23887.07,236059570
2025-11-23,23890.48,23928.48,22947.54,23096.49,207697477
2025-11-30,23280.32,23882.04,23139.27,23828.25,256066670
2025-12-07,23731.29,24130.76,23433.48,24038.71,258833336
2025-12-14,24015.97,24474.62,23985.28,24211.37,247301083
2025-12-21,24297.64,24318.3,23923.97,24288.4,256019774
2025-12-28,24291.85,24362.01,24203.37,24337.08,32237164
2026-01-04,24370.94,24676.5,24253.73,24523.83,58551564
